,Customer_id,Interaction,City,State,County,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
2857,U276149,4e6f8823-7a61-4419-93db-68ae309786b0,Medora,IN,Jackson,1811,Suburban,America/Indiana/Indianapolis,Visual merchandiser,0.0,34.0,Nursery School to 8th Grade,Unemployed,33186.785,Divorced,Male,No,13.69101522,11,0,0,No,One year,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),1.133366652,212.19537519999997,1227.924743,4,4,4,5,2,4,5,4
2858,I580941,2229fc7e-dc4c-495b-83c1-d2ce1f2c0512,Swengel,PA,Union,133,Rural,America/New_York,Psychiatrist,7.0,45.0,Regular High School Diploma,Full Time,56067.63,Widowed,Male,Yes,9.77766558,12,1,0,,Month-to-month,Yes,No,DSL,No,Yes,No,No,Yes,No,No,No,No,Electronic Check,14.40434638,137.13748769999998,2060.6063679999997,4,3,3,4,3,5,4,2
2859,J280552,fde27f37-93fa-4f57-849d-9c803f51a783,East Bridgewater,MA,Plymouth,14386,Suburban,America/New_York,Colour technologist,1.0,34.0,Professional School Degree,Full Time,33186.785,Married,Female,Yes,9.684066997,14,0,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Electronic Check,4.300397459,205.01185519999999,3382.4240000000004,3,4,4,3,3,5,4,2
2860,U993807,b79f9169-70dc-4663-a5ac-b15bd092a889,Bowersville,GA,Hart,2012,Rural,America/New_York,"Teacher, early years/pre",3.0,39.0,Regular High School Diploma,Full Time,33186.785,Never Married,Female,Yes,36.20745044,12,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Credit Card (automatic),8.360060219,291.01966170000003,1432.224687,1,2,1,4,2,3,3,4
2861,G490319,eab38035-8ae4-44fa-93af-32eaede788cc,Marietta,TX,Cass,730,Suburban,America/Chicago,"Engineer, water",1.0,53.0,Master's Degree,Part Time,116452.99,Never Married,Female,Yes,10.71823216,12,0,1,Yes,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Yes,No,Electronic Check,9.693607793,130.22371940000002,1607.273001,5,5,5,4,2,6,4,5
2862,F426265,ff617e4c-8371-46d0-a79b-57c7134064a6,Shasta,CA,Shasta,589,Suburban,America/Los_Angeles,Multimedia specialist,7.0,21.0,Regular High School Diploma,Part Time,63171.36,Divorced,Female,No,11.79494427,9,1,0,No,Two Year,No,No,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Mailed Check,8.24734029,161.47621180000002,3382.4240000000004,3,4,3,3,3,3,4,3
2863,O860612,ced9d39b-c3b2-474c-87bd-adc0514bd7c4,Christmas Valley,OR,Lake,1286,Suburban,America/Los_Angeles,"Designer, furniture",4.0,49.0,Nursery School to 8th Grade,Part Time,33186.785,Divorced,Male,Yes,11.66319751,7,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Electronic Check,36.19603,152.7682828,1837.7607039999998,3,3,4,4,3,4,5,5
2864,J740076,68fb803f-2682-43a1-beb4-8a8146f07df7,Chatfield,TX,Navarro,190,Suburban,America/Chicago,Training and development officer,1.0,86.0,"Some College, Less than 1 Year",Full Time,33186.785,Never Married,Female,Yes,7.406622593,14,1,1,,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),6.0679752229999995,191.6244179,722.5123131,4,4,3,3,3,4,2,6
2865,C670730,cc038b46-735c-4cde-ab69-b469e23fd5df,Homerville,GA,Clinch,5622,Urban,America/New_York,Equality and diversity officer,1.0,55.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Divorced,Male,No,10.66953883,8,1,0,,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,No,Electronic Check,5.602813441,139.23369269999998,756.3419475,4,4,3,3,4,2,4,5
2866,K19269,c0be1bc1-5175-4855-9bc3-41570b57bc5c,Fisher,MN,Polk,925,Urban,America/Chicago,Financial planner,2.0,64.0,Bachelor's Degree,Full Time,33186.785,Never Married,Female,No,6.156709144,9,0,0,,One year,Yes,No,None,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Credit Card (automatic),9.938487001,194.42920080000002,1240.6792369999998,5,4,4,5,3,5,5,3
2867,O134369,7eeae25d-81e8-43d7-90a0-d81e80a31a09,Frankford,WV,Greenbrier,1430,Rural,America/New_York,Photographer,1.0,76.0,"Some College, 1 or More Years, No Degree",Unemployed,71560.17,Separated,Male,Yes,9.499082015,12,2,0,No,Two Year,No,No,DSL,Yes,No,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),13.96390655,140.4607621,1745.07852,4,3,3,2,5,3,3,3
2868,X290895,ac8a69e9-8c76-40c5-895c-adeb404a389f,Philadelphia,PA,Philadelphia,51667,Urban,America/New_York,Agricultural engineer,1.0,84.0,Professional School Degree,Full Time,10457.56,Divorced,Female,No,9.027806911,8,1,0,No,One year,Yes,No,None,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),9.84183347,209.3473142,1276.9023140000002,4,4,4,4,4,4,3,2
2869,C712292,40b270c6-76ba-44e1-aa5f-c412ad022b28,Smithville,IN,Monroe,28,Urban,America/Indiana/Indianapolis,Geochemist,1.0,53.0,Bachelor's Degree,Part Time,47106.04,Widowed,Male,No,13.36260017,16,0,0,Yes,One year,No,No,None,,No,Yes,No,Yes,No,No,No,Yes,Electronic Check,36.19603,95.84160725,794.1801028,5,5,5,2,5,2,3,3
2870,O186325,128194b0-22e8-465c-9191-a55cc05fb1b1,Los Angeles,CA,Los Angeles,41149,Rural,America/Los_Angeles,Materials engineer,1.0,34.0,Regular High School Diploma,Full Time,6402.95,Widowed,Male,No,8.314260952,13,1,1,No,One year,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),3.6122936489999997,150.6786949,1195.475034,4,4,3,4,4,4,4,4
2871,D277330,7f62dd6d-8533-4580-be16-a4d39decd600,Dublin,IN,Wayne,647,Rural,America/Indiana/Indianapolis,Structural engineer,3.0,30.0,GED or Alternative Credential,Full Time,45142.5,Married,Female,No,12.90520427,14,2,0,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),9.43009631,159.6404258,1215.994181,3,3,3,2,5,2,2,3
2872,J437588,69f49546-99c0-4a4d-84ec-d6dbb4666e99,Fort Campbell,KY,Christian,20501,Suburban,America/Chicago,"Education officer, community",4.0,53.0,Bachelor's Degree,Part Time,38759.29,Never Married,Female,No,4.946059695,15,1,1,,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),6.699323007,192.8755623,939.6683701,4,4,4,4,2,3,2,3
2873,P186990,594aa816-d8a5-4954-82e4-63dcd1be40d6,Saint Louis,MO,St. Louis,24634,Suburban,America/Chicago,Clinical molecular geneticist,7.0,62.0,Regular High School Diploma,Full Time,41195.08,Divorced,Male,No,15.00714888,15,3,0,No,One year,No,No,None,Yes,No,No,No,Yes,No,No,Yes,No,Mailed Check,36.19603,127.6624649,1063.884067,4,3,3,3,3,3,4,3
2874,V352534,2b6b1877-eeff-4dad-ab48-c1408265f253,Belt,MT,Cascade,1539,Rural,America/Denver,Risk analyst,1.0,43.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Married,Female,Yes,14.51507566,13,0,1,,Two Year,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,16.56846521,257.5524582,3382.4240000000004,3,2,5,5,2,2,4,3
2875,V910386,e66618f6-8203-41a8-b855-5ec2a961cf6f,Charlton Heights,WV,Fayette,487,Rural,America/New_York,Music tutor,0.0,55.0,Bachelor's Degree,Full Time,62894.22,Divorced,Male,No,5.929142017999999,11,1,0,Yes,One year,Yes,No,DSL,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,16.71458614,91.78315826,1844.526573,3,4,3,4,2,5,4,4
2876,L163543,e745287b-a606-4f90-9414-1cdb9ce37cb6,Millen,GA,Jenkins,7617,Urban,America/New_York,"Geologist, engineering",1.0,36.0,"Some College, 1 or More Years, No Degree",Full Time,56815.09,Married,Male,Yes,12.31198958,10,3,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Bank Transfer(automatic),16.48485112,179.244281,1952.410832,2,3,2,3,3,3,3,3
2877,X367479,822593ca-21af-4b4e-958a-fe930ea41469,North Hero,VT,Grand Isle,956,Urban,America/New_York,Commissioning editor,4.0,21.0,Bachelor's Degree,Unemployed,33186.785,Married,Male,No,14.72694944,13,0,0,Yes,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,Mailed Check,36.19603,146.08783400000002,1076.991137,4,5,4,4,3,4,5,3
2878,L61634,0b31fa83-edda-42c6-84ec-4fdf614b6978,Matlock,IA,Sioux,78,Suburban,America/Chicago,"Administrator, education",0.0,77.0,GED or Alternative Credential,Full Time,33186.785,Separated,Male,No,10.465466699999999,12,0,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Credit Card (automatic),6.630699637,170.0859594,765.1823242,4,3,3,5,4,4,5,3
2879,Q483838,16ab32d2-8f09-4e2f-b3f5-4704c610b60c,Waverly,IA,Bremer,12327,Rural,America/Chicago,Music tutor,8.0,52.0,Bachelor's Degree,Full Time,20069.27,Divorced,Male,No,6.251658837000001,16,0,1,,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Mailed Check,11.526866499999999,149.158321,1498.93018,4,5,4,4,3,3,4,3
2880,M928377,31a66277-ac2d-4424-89a0-67c85d2d291f,Stoney Fork,KY,Bell,390,Urban,America/New_York,Accounting technician,1.0,27.0,"9th Grade to 12th Grade, No Diploma",Full Time,9856.89,Widowed,Male,No,12.84284157,8,2,0,Yes,Two Year,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),2.984003977,139.5205901,3382.4240000000004,1,1,2,2,3,1,2,1
2881,J20864,0179b572-1cca-4c05-ba35-062868415264,Otsego,MI,Allegan,9236,Suburban,America/Detroit,Police officer,4.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,14834.59,Married,Female,Yes,8.320778144,8,1,1,No,Two Year,Yes,No,DSL,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed Check,4.646694569,237.1074446,3382.4240000000004,3,3,2,4,3,4,2,6
2882,W861209,96dad778-7bdb-4dcd-b5c5-03b2e2b74635,Burlington,KS,Coffey,3739,Suburban,America/Chicago,Hydrologist,1.0,55.0,"Some College, Less than 1 Year",Student,13210.96,Separated,Male,No,8.481095002,11,1,0,No,Two Year,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Yes,Mailed Check,22.24529063,137.2345957,3382.4240000000004,4,4,3,6,3,4,3,3
2883,B18085,2a305769-34c6-4ef5-9b32-ae68da517e80,Sandy Hook,CT,Fairfield,11173,Suburban,America/New_York,Operational researcher,4.0,70.0,GED or Alternative Credential,Part Time,18608.64,Divorced,Male,No,35.31865632,8,1,0,No,Month-to-month,No,Yes,None,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Credit Card (automatic),14.89363458,135.4832933,1520.458929,4,5,5,2,4,3,4,3
2884,Z506619,d10c6473-4dd2-435d-8024-7ec716ff27ff,South Webster,OH,Scioto,2090,Suburban,America/New_York,"Designer, blown glass/stained glass",1.0,53.0,Bachelor's Degree,Unemployed,107174.58,Married,Male,No,13.51752235,12,2,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,No,Mailed Check,6.140642726,137.7002622,924.5326675000001,3,3,2,4,4,3,2,3
2885,I826620,58456a9e-3248-4aeb-9da5-9d3a850e6f89,Pearl River,NY,Rockland,15517,Suburban,America/New_York,Forest/woodland manager,1.0,40.0,Regular High School Diploma,Unemployed,33186.785,Married,Female,No,5.878368318,16,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),19.62739829,136.4765483,1756.84915,3,2,4,2,4,3,4,4
2886,Y622815,7b49a743-cf55-4a06-9140-04af258b99af,Dayton,OH,Montgomery,16845,Suburban,America/New_York,"Research officer, government",1.0,53.0,Nursery School to 8th Grade,Student,12005.02,Married,Female,No,35.50185424,13,0,0,No,Two Year,Yes,No,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Bank Transfer(automatic),13.493234099999999,155.40959519999998,1406.307337,3,3,4,5,4,4,4,5
2887,Q40996,3c2f0ab9-6ad9-46ac-aa93-1d37b34a4e2b,Laurel Springs,NC,Alleghany,1117,Rural,America/New_York,Heritage manager,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,31540.93,Divorced,Male,No,8.790039207000001,5,0,0,Yes,Month-to-month,Yes,No,None,Yes,No,No,No,No,No,No,Yes,No,Credit Card (automatic),12.69288945,114.10221580000001,1398.1613220000002,4,4,6,4,4,5,4,4
2888,G932953,6149d0e1-ae76-47f6-9a18-0f85e9e18b8f,Mazomanie,WI,Dane,3769,Suburban,America/Chicago,"Engineer, drilling",2.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Widowed,Female,No,9.713373092000001,11,2,1,,One year,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Mailed Check,18.588294100000002,221.5270431,3382.4240000000004,5,5,4,4,3,5,4,4
2889,A800117,23ed3281-9e4b-4e03-b65b-ba356e599b74,Jacksonville,NY,Tompkins,13,Suburban,America/New_York,Secondary school teacher,2.0,72.0,Master's Degree,Retired,5092.67,Widowed,Male,Yes,9.239103473,11,0,1,,Month-to-month,No,No,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,36.19603,188.8360485,1750.253059,2,3,1,4,3,3,2,3
2890,I88700,e088bcc5-2067-4669-b0a5-b95bfd4935ef,Willow Beach,AZ,Mohave,221,Suburban,America/Phoenix,"Designer, television/film set",0.0,83.0,Regular High School Diploma,Part Time,33186.785,Divorced,Female,Yes,8.701662918,10,1,0,No,Month-to-month,No,No,DSL,,Yes,No,No,Yes,Yes,Yes,No,Yes,Mailed Check,7.881288559,175.45202849999998,3382.4240000000004,4,3,3,4,4,4,4,4
2891,Q747686,e5e088b5-6c2a-4f39-9163-3fa6814013fa,Saint Clair,MO,Franklin,11118,Rural,America/Chicago,Public affairs consultant,1.0,61.0,GED or Alternative Credential,Unemployed,9327.52,Married,Male,Yes,8.37618472,14,2,0,,One year,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Credit Card (automatic),4.6396201139999995,233.6133057,1439.765003,4,3,4,4,4,3,4,5
2892,R540763,91bb2f9c-4b55-4534-aa70-1e4a57bee24b,Lonsdale,AR,Saline,2103,Rural,America/Chicago,"Surveyor, rural practice",2.0,33.0,Bachelor's Degree,Part Time,33186.785,Divorced,Male,No,9.834571106,16,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Electronic Check,10.76391382,184.4323019,1410.343155,4,4,3,4,4,3,5,2
2893,J304631,8fdbae53-91f7-4d02-9a69-a13b0597714a,Economy,IN,Wayne,499,Rural,America/Indiana/Indianapolis,"Engineer, drilling",1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,44312.5,Widowed,Female,No,11.50031226,12,0,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,,No,Yes,No,Mailed Check,12.47147514,147.9331559,1103.016586,5,4,5,4,4,4,4,4
2894,Q590164,ba473253-2a23-4c87-a158-9c8c67966165,Fort Branch,IN,Gibson,4242,Suburban,America/Chicago,"Programmer, systems",1.0,42.0,No Schooling Completed,Full Time,33186.785,Widowed,Female,No,13.48402985,9,1,0,No,One year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),8.387102009,175.42013590000002,1282.323667,3,3,3,2,4,3,3,5
2895,Q567451,abc4be15-d2eb-4638-bec5-21bff9876ca0,Clifton Springs,NY,Ontario,6297,Rural,America/New_York,Retail manager,1.0,49.0,Bachelor's Degree,Full Time,34797.6,Never Married,Male,Yes,41.4977094,9,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Mailed Check,12.89075591,244.7008767,1548.154792,4,3,3,3,5,3,1,3
2896,J73042,fada360d-576c-472e-874d-f61f870aecca,Ione,CA,Amador,10977,Rural,America/Los_Angeles,Holiday representative,1.0,33.0,Bachelor's Degree,Full Time,29268.79,Married,Female,Yes,5.941698519,12,2,1,Yes,Month-to-month,Yes,Yes,DSL,,Yes,No,Yes,No,No,No,No,No,Credit Card (automatic),6.726078328,147.25204159999998,1212.659466,3,3,3,5,3,3,3,4
2897,G364947,920c14e6-cfb0-4c9d-8c48-88ecd66a7b59,Empire,AL,Walker,3671,Rural,America/Chicago,"Scientist, forensic",1.0,53.0,Master's Degree,Full Time,14468.95,Widowed,Female,No,11.358971,11,1,0,No,One year,No,Yes,None,Yes,No,Yes,No,Yes,No,No,No,Yes,Electronic Check,14.72164095,96.45223676,1488.056133,4,4,4,3,3,5,3,5
2898,Q501688,29022c91-6f9a-4f1b-a172-47d32c0ee225,East Montpelier,VT,Washington,1420,Rural,America/New_York,Plant breeder/geneticist,5.0,48.0,Professional School Degree,Retired,33186.785,Widowed,Female,Yes,1.201827908,13,0,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,6.915354222,225.93024080000004,1137.782472,3,4,3,3,4,4,3,4
2899,B269098,167f98c1-8e8a-4a1a-912d-89e6a9006368,Saint Petersburg,FL,Pinellas,20375,Urban,America/New_York,"Education officer, environmental",1.0,82.0,"Some College, 1 or More Years, No Degree",Full Time,45288.02,Widowed,Male,Yes,11.55005952,9,0,2,Yes,Two Year,Yes,Yes,None,,Yes,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),12.23126454,169.2864298,1393.1305810000001,3,3,3,3,4,3,3,4
2900,H73808,f19f8b94-df5e-48d3-95fc-295ebfdca0ae,Garita,NM,San Miguel,39,Rural,America/Denver,Barista,2.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,22137.33,Divorced,Female,No,6.759983897000001,16,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Electronic Check,11.26135888,153.22138759999999,1263.915496,3,4,4,3,4,3,5,5
2901,W260869,c244fcfc-b066-4c2b-b35f-7870dddbbb27,Shelby,MI,Oceana,4787,Rural,America/Detroit,Gaffer,0.0,18.0,Master's Degree,Retired,32713.07,Never Married,Female,Yes,13.60682936,13,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,9.448434315,253.69532850000002,1489.056859,3,3,4,6,4,4,1,3
2902,S204121,cfeee99b-dc52-4f55-b4a2-2a28420bb877,Atlantic Beach,NY,Nassau,2153,Suburban,America/New_York,Outdoor activities/education manager,4.0,38.0,Bachelor's Degree,Full Time,29090.38,Divorced,Male,No,14.519041099999999,10,1,0,,Month-to-month,No,No,Fiber Optic,,No,No,Yes,Yes,No,No,Yes,Yes,Bank Transfer(automatic),21.25516642,184.212952,2320.769374,3,3,3,3,4,4,3,4
2903,O952757,a10ff92a-b649-45ae-b617-20b6dbc95625,Albuquerque,NM,Bernalillo,38753,Suburban,America/Denver,Fashion designer,1.0,65.0,Regular High School Diploma,Full Time,13925.38,Widowed,Male,Yes,10.47099137,11,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,,Yes,No,Yes,Electronic Check,7.4670927229999995,219.13325550000002,1254.859385,4,4,4,2,4,3,4,3
2904,R378631,99e9aef2-74d8-4bc8-9738-ff6f6a42bdd5,Eden,VT,Lamoille,745,Rural,America/New_York,Special effects artist,1.0,32.0,Regular High School Diploma,Full Time,30454.69,Never Married,Female,No,6.427289002,13,2,0,Yes,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,Yes,No,No,No,Credit Card (automatic),36.19603,107.50157649999998,1104.543998,4,4,5,4,1,5,4,6
2905,O940498,09c5e5ea-2721-4213-a0ef-92499eb3c5f2,Rising Sun,IN,Ohio,5025,Suburban,America/New_York,"Surveyor, building control",3.0,46.0,Associate's Degree,Part Time,17549.51,Separated,Male,No,7.664132373999999,10,1,1,No,Month-to-month,No,No,None,,No,No,Yes,Yes,No,Yes,No,No,Electronic Check,13.09677838,140.8072726,1596.1757949999999,2,2,2,4,3,1,2,3
2906,W100112,e7d4771c-bdfa-4c4a-a1b9-2ca4c4afcff0,Tampa,FL,Hillsborough,34941,Rural,America/New_York,Aeronautical engineer,2.0,51.0,Professional School Degree,Full Time,33186.785,Separated,Female,No,5.950619696,5,2,0,,One year,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),6.224412887000001,150.14489790000002,764.0244287,4,3,4,3,3,3,3,3
2907,X121568,ce9772ee-9c2f-417d-a5c8-5ffadbcf415b,Progreso,TX,Hidalgo,5642,Suburban,America/Chicago,"Nurse, learning disability",1.0,70.0,Regular High School Diploma,Full Time,38731.74,Divorced,Male,No,10.3642082,9,0,0,No,One year,No,Yes,None,Yes,No,No,Yes,No,No,Yes,No,Yes,Mailed Check,16.25655487,124.8235311,1722.032536,2,3,2,3,3,2,2,3
2908,Q655052,22294bff-0472-476c-8251-fc2fa4fd86ba,Au Gres,MI,Arenac,2919,Urban,America/Detroit,Chief Marketing Officer,3.0,45.0,Bachelor's Degree,Part Time,19739.42,Divorced,Male,Yes,9.761697348,12,1,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,No,Electronic Check,10.74959403,219.8844139,1493.782205,3,4,5,4,4,3,4,4
2909,C485577,946cb575-7391-4dfb-9119-b565d8cfc999,North Clarendon,VT,Rutland,1692,Suburban,America/New_York,Musician,1.0,22.0,"9th Grade to 12th Grade, No Diploma",Student,33186.785,Divorced,Male,No,11.38531978,13,2,1,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Credit Card (automatic),16.4222165,218.89791499999998,1962.0470239999997,3,3,4,3,5,2,3,1
2910,X19436,21421995-0bab-46e5-815c-2ff7190a3fa4,Truxton,MO,Warren,694,Suburban,America/Chicago,Passenger transport manager,1.0,64.0,"Some College, Less than 1 Year",Retired,36384.55,Divorced,Female,No,8.622294028999999,13,2,0,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Mailed Check,5.585075112,194.6605081,768.7084381,3,2,4,4,3,3,4,1
2911,K505990,4185dc9c-9239-4053-a49f-1268f65e80f0,San Francisco,CA,San Francisco,62131,Rural,America/Los_Angeles,Radio broadcast assistant,5.0,53.0,Bachelor's Degree,Full Time,8168.76,Separated,Female,No,8.069643266,15,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Credit Card (automatic),3.58302476,161.0127545,719.7798137,3,3,3,5,2,4,2,2
2912,A282518,5fa0612f-5459-4ada-ba6f-5357481a159f,Manzanola,CO,Otero,1051,Suburban,America/Denver,Trading standards officer,1.0,89.0,Master's Degree,Full Time,122915.59,Divorced,Female,Yes,8.524539959,13,0,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),10.48283974,230.1574463,1308.7086,3,3,2,5,4,4,6,3
2913,B591314,6adb35cc-2ae8-4b25-83f7-9be4828c50d9,Fanrock,WV,Wyoming,303,Urban,America/New_York,"Production assistant, radio",3.0,73.0,"Some College, 1 or More Years, No Degree",Unemployed,79117.6,Married,Male,Yes,10.64216844,15,1,0,,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,No,No,No,Credit Card (automatic),2.457741131,91.95481744,709.6900125,5,4,5,4,4,4,4,4
2914,I86932,8a4072a9-2cb9-4583-b905-b9dfa5ea99d6,Mead,WA,Spokane,9627,Urban,America/Los_Angeles,Music therapist,1.0,53.0,"Some College, Less than 1 Year",Full Time,33186.785,Divorced,Female,Yes,5.514675432000001,13,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Electronic Check,5.006746035,164.8590979,1221.36675,4,4,3,4,5,3,5,4
2915,G554632,69b733f9-e0fa-4f15-8bba-f21673398e5e,Olivet,SD,Hutchinson,366,Urban,America/Chicago,"Editor, commissioning",1.0,53.0,"Some College, Less than 1 Year",Retired,6528.33,Widowed,Male,Yes,5.866848556,17,1,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Mailed Check,17.53363305,199.954606,2517.584249,4,4,2,3,4,3,4,3
2916,O220358,7a88cdee-aa3f-4af8-8bd0-1e43dd4cbec4,Agar,SD,Sully,97,Suburban,America/Chicago,Immigration officer,0.0,67.0,Regular High School Diploma,Unemployed,33186.785,Married,Female,No,41.30295292,12,2,1,No,One year,Yes,No,None,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,No,Credit Card (automatic),11.97809625,274.847975,1704.872057,2,3,3,3,4,3,3,4
2917,J687394,83fe8c8b-93a6-4a5c-aee2-4a997ff90820,Vidalia,GA,Montgomery,16665,Urban,America/New_York,Armed forces training and education officer,1.0,44.0,"Some College, 1 or More Years, No Degree",Unemployed,26040.67,Widowed,Female,No,12.20656816,9,1,0,,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,,No,No,Yes,Mailed Check,21.063292800000003,127.5024102,1932.26875,2,2,3,3,4,3,5,5
2918,D981634,fff1b26b-a8a5-4477-99d5-c336fcde375a,Newry,SC,Oconee,140,Rural,America/New_York,Radio broadcast assistant,0.0,24.0,Nursery School to 8th Grade,Full Time,29604.72,Separated,Male,No,10.55924165,12,1,2,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,No,Bank Transfer(automatic),9.453234246000001,182.4474917,1174.5456800000002,6,6,5,5,4,5,4,3
2919,S963269,326a11e1-37bf-4ad9-8c2d-1ad3d595a0de,Ezel,KY,Morgan,1075,Rural,America/New_York,Hospital pharmacist,1.0,88.0,Bachelor's Degree,Full Time,29321.73,Married,Male,No,9.796150975,11,1,2,,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Electronic Check,3.109148334,195.06319,581.9611419,3,4,4,2,4,3,4,4
2920,G912657,3839fb67-04d9-4044-8884-e7e449a1f27c,New Harmony,IN,Posey,2101,Suburban,America/Chicago,Careers adviser,9.0,53.0,Regular High School Diploma,Full Time,6548.73,Married,Male,No,9.988085348,13,3,1,Yes,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,No,Mailed Check,16.93921242,168.5739588,1810.474782,3,4,3,4,2,3,4,3
